Date,Open,High,Low,Close,Adj Close,Volume
2022-01-02,20.666178,22.129002,20.615719,21.831890,21.831890,991669491
2022-01-03,21.832073,23.609921,21.346865,23.573906,23.573906,1570395059
2022-01-04,23.593025,24.387877,22.903563,23.525866,23.525866,1880544655
2022-01-05,23.525679,27.287588,22.831673,25.447802,25.447802,4041232729
2022-01-06,25.436605,25.919743,23.545397,25.377213,25.377213,3194740641
2022-01-07,25.373320,27.132687,22.907932,25.960640,25.960640,3714503464
2022-01-08,25.962074,27.177170,23.810572,25.474800,25.474800,2828318535
2022-01-09,25.475780,28.511189,25.295010,27.566217,27.566217,3305192981
2022-01-10,27.562120,28.380724,25.351891,27.883266,27.883266,3384889431
2022-01-11,27.890471,28.570936,26.021933,26.690950,26.690950,2522063090
2022-01-12,26.688265,27.131823,25.771572,26.777945,26.777945,1991680592
2022-01-13,26.778233,26.778233,24.570559,24.872852,24.872852,1559977351
2022-01-14,24.874754,25.821068,24.049263,25.781769,25.781769,1319205919
2022-01-15,25.774881,26.140711,25.240879,25.252832,25.252832,968706044
2022-01-16,25.250362,26.266251,24.875008,25.553156,25.553156,955673115
2022-01-17,25.553204,25.598190,23.436007,23.841059,23.841059,942248766
2022-01-18,23.839619,24.289301,22.173592,23.003719,23.003719,992141256
2022-01-19,23.003881,23.109703,21.344975,21.653994,21.653994,1017408544
2022-01-20,21.653717,22.890766,20.195139,20.195139,20.195139,712920312
2022-01-21,20.206177,20.443947,17.341782,17.426189,17.426189,1701511646
2022-01-22,17.433748,17.749224,14.593436,15.827586,15.827586,1835315578
2022-01-23,15.835529,16.744186,15.289765,16.565233,16.565233,1291236126
2022-01-24,16.574759,16.601948,13.620352,15.584162,15.584162,1683893370
2022-01-25,15.584380,15.991530,14.691471,15.527325,15.527325,1111524593
2022-01-26,15.523803,16.635277,14.827955,15.270565,15.270565,1232890805
2022-01-27,15.267907,15.635826,14.423870,15.180518,15.180518,940104102
2022-01-28,15.176893,16.211302,14.801682,16.123285,16.123285,836710758
2022-01-29,16.124010,16.639624,16.009415,16.205904,16.205904,636807816
2022-01-30,16.209232,17.999836,16.105597,17.768534,17.768534,1053942921
2022-01-31,17.770357,17.790382,16.627329,17.240427,17.240427,1092970484
2022-02-01,17.238232,17.787558,16.922941,17.024292,17.024292,867224795
2022-02-02,17.022890,17.326164,15.727915,15.819188,15.819188,688131680
2022-02-03,15.812665,16.243290,15.368828,16.178110,16.178110,703499783
2022-02-04,16.176838,17.445440,16.054846,17.445440,17.445440,794900304
2022-02-05,17.451298,18.258083,17.451298,17.802694,17.802694,751330475
2022-02-06,17.803047,18.117868,17.329903,18.039454,18.039454,524933401
2022-02-07,18.042583,19.323885,17.746798,18.876795,18.876795,965971035
